Date,sp_Open,sp_High,sp_Low,sp_Close,nd_Open,nd_High,nd_Low,nd_Close,dj_Open,dj_High,dj_Low,dj_Close,ph_Open,ph_High,ph_Low,ph_Close,label
2020-06-01,3038.78,3062.18,3031.54,3055.73,9471.42,9571.28,9462.32,9552.05,25342.99,25508.83,25220.66,25475.02,1841.64,1851.23,1828.44,1843.24,1
2020-06-02,3064.78,3081.07,3051.64,3080.82,9566.53,9611.22,9472.08,9608.38,25582.52,25743.13,25523.74,25742.65,1849.66,1884.76,1840.39,1883.41,1
2020-06-03,3098.90,3130.94,3098.90,3122.87,9651.86,9707.78,9627.17,9682.91,25906.88,26337.75,25906.88,26269.89,1915.86,1945.10,1915.86,1937.47,1
2020-06-04,3111.56,3128.91,3090.41,3112.35,9649.65,9716.14,9560.41,9615.81,26226.49,26384.10,26082.31,26281.82,1928.00,1968.25,1923.32,1953.47,0
2020-06-05,3163.84,3211.72,3163.84,3193.93,9703.54,9845.69,9685.35,9814.08,26836.80,27338.30,26836.80,27110.98,1998.60,2030.47,1997.34,2003.76,0
2020-06-08,3199.92,3233.13,3196.00,3232.39,9823.44,9927.13,9780.61,9924.75,27232.93,27580.21,27232.48,27572.44,2007.79,2010.51,1977.91,1998.62,0
2020-06-09,3213.32,3222.71,3193.11,3207.18,9867.19,10002.50,9863.27,9953.75,27447.37,27447.37,27151.06,27272.30,1974.88,2006.28,1968.77,1998.09,0
2020-06-10,3213.42,3223.27,3181.49,3190.14,10012.32,10086.89,9962.58,10020.35,27251.89,27355.22,26938.05,26989.99,2006.66,2025.10,1999.45,2004.66,1
2020-06-11,3123.53,3123.53,2999.49,3002.10,9791.24,9868.08,9491.31,9492.73,26282.51,26294.08,25082.72,25128.17,1948.24,1961.56,1876.18,1876.66,1
2020-06-12,3071.04,3088.42,2984.47,3041.31,9715.87,9768.64,9413.62,9588.81,25659.42,25965.55,25078.41,25605.54,1930.67,1941.24,1862.70,1903.85,1
2020-06-15,2993.76,3079.76,2965.66,3066.59,9426.90,9756.07,9403.00,9726.02,25270.39,25891.58,24843.18,25763.16,1865.43,1933.26,1857.15,1931.01,1
2020-06-16,3131.00,3153.45,3076.06,3124.74,9949.78,9963.63,9748.38,9895.87,26326.68,26611.03,25811.70,26289.98,1988.50,1999.03,1933.19,1965.69,1
2020-06-17,3136.13,3141.16,3108.03,3113.49,9943.31,9991.21,9891.81,9910.53,26330.52,26400.07,26068.41,26119.61,1978.26,2000.69,1971.94,1984.08,0
2020-06-18,3101.64,3120.00,3093.51,3115.34,9892.48,9959.20,9885.66,9943.05,26016.45,26154.20,25848.53,26080.10,1979.14,1989.19,1969.98,1980.14,1
2020-06-19,3140.29,3155.53,3083.11,3097.74,10042.13,10053.91,9872.94,9946.12,26213.10,26451.44,25759.66,25871.46,1999.89,2008.51,1963.20,1966.79,1
2020-06-22,3094.42,3120.92,3079.39,3117.86,9945.49,10059.61,9916.60,10056.48,25865.08,26059.81,25667.68,26024.96,1960.72,1986.58,1948.06,1983.36,1
2020-06-23,3138.70,3154.90,3127.12,3131.29,10130.83,10221.85,10112.44,10131.37,26159.39,26314.97,26105.97,26156.10,2002.07,2009.82,1986.06,1987.73,1
2020-06-26,3073.20,3073.73,3004.63,3009.05,9995.12,10000.67,9749.07,9757.22,25641.69,25641.69,24971.03,25015.55,1959.50,1964.01,1917.83,1921.92,1
2020-06-29,3018.59,3053.89,2999.74,3053.24,9771.72,9877.34,9663.61,9874.15,25152.45,25601.15,25096.16,25595.80,1924.80,1944.64,1899.80,1943.90,1
2020-06-30,3050.20,3111.51,3047.83,3100.29,9875.29,10085.59,9863.67,10058.77,25512.43,25905.38,25475.14,25812.88,1954.54,2002.08,1953.22,1996.44,1
2020-07-01,3105.92,3128.44,3101.17,3115.86,10063.67,10197.19,10048.04,10154.63,25879.38,26019.31,25713.61,25734.97,1993.82,1995.89,1966.04,1966.98,1
2020-07-02,3143.64,3165.81,3124.52,3130.01,10268.67,10310.36,10194.06,10207.63,25936.45,26204.41,25778.12,25827.36,1994.22,2011.12,1986.36,1993.61,1
2020-07-06,3155.29,3182.59,3155.29,3179.72,10360.38,10462.05,10354.98,10433.65,25996.08,26297.53,25996.08,26287.03,2030.68,2053.04,2030.17,2046.81,1
2020-07-07,3166.44,3184.15,3142.93,3145.32,10412.46,10518.98,10337.98,10343.89,26172.01,26174.93,25866.58,25890.18,2042.41,2053.25,2016.58,2019.77,1
2020-07-08,3153.07,3171.80,3136.53,3169.94,10409.35,10494.63,10350.96,10492.50,25950.06,26109.49,25816.25,26067.28,2038.50,2051.14,2020.84,2049.76,0
2020-07-09,3176.17,3179.78,3115.70,3152.05,10563.72,10578.10,10379.91,10547.75,26094.92,26103.28,25523.51,25706.09,2057.99,2088.51,2028.00,2076.72,1
2020-07-10,3152.47,3186.82,3136.22,3185.04,10545.91,10622.35,10447.01,10617.44,25690.35,26101.32,25637.50,26075.30,2079.65,2083.28,2049.65,2069.79,0
2020-07-13,3205.08,3235.32,3149.43,3155.22,10729.92,10824.78,10368.04,10390.84,26225.07,26639.09,26044.23,26085.80,2099.28,2121.89,2031.30,2034.14,1
2020-07-14,3141.11,3200.95,3127.66,3197.52,10310.25,10497.83,10182.46,10488.58,26044.17,26690.52,25994.98,26642.59,2020.86,2073.44,1994.30,2069.79,1
2020-07-15,3225.98,3238.28,3200.76,3226.56,10576.72,10604.67,10420.54,10550.49,27009.81,27071.33,26692.48,26870.10,2077.51,2077.51,2033.23,2064.17,1
2020-07-16,3208.36,3220.39,3198.59,3215.57,10443.87,10499.79,10364.39,10473.83,26746.57,26879.16,26590.01,26734.71,2038.87,2063.41,2032.60,2055.92,1
2020-07-17,3224.21,3233.52,3205.65,3224.73,10500.52,10532.62,10421.21,10503.19,26774.62,26808.43,26619.88,26671.95,2067.48,2076.10,2056.61,2068.99,1
2020-07-20,3224.29,3258.61,3215.16,3251.84,10526.02,10783.80,10488.04,10767.09,26660.29,26765.02,26504.20,26680.87,2070.23,2114.26,2057.90,2110.47,1
2020-07-21,3268.52,3277.29,3247.77,3257.30,10837.88,10839.93,10650.46,10680.36,26833.14,27025.38,26766.22,26840.40,2125.71,2126.64,2089.57,2096.59,1
2020-07-22,3254.86,3279.32,3253.10,3276.02,10687.58,10745.32,10627.45,10706.13,26824.56,27035.24,26794.19,27005.84,2101.81,2120.86,2088.32,2105.43,1
2020-07-23,3271.64,3279.99,3222.66,3235.66,10689.50,10728.12,10407.87,10461.42,26955.97,26973.85,26560.04,26652.33,2106.93,2122.53,2054.50,2070.97,1
2020-07-24,3218.58,3227.26,3200.05,3215.63,10294.41,10418.75,10217.31,10363.18,26533.41,26625.70,26402.86,26469.89,2024.18,2068.67,2010.65,2038.71,0
2020-07-27,3219.84,3241.43,3214.25,3239.41,10421.70,10546.44,10399.86,10536.27,26447.67,26625.46,26426.92,26584.77,2056.98,2105.58,2056.50,2104.62,1
2020-07-28,3234.27,3243.72,3216.17,3218.44,10509.20,10523.64,10397.87,10402.09,26529.45,26556.84,26361.71,26379.28,2082.85,2084.78,2058.90,2060.40,1
2020-07-29,3227.22,3264.74,3227.22,3258.44,10474.70,10567.91,10464.00,10542.94,26388.44,26602.45,26375.39,26539.57,2084.62,2114.20,2079.49,2106.30,1
2020-07-30,3231.76,3250.92,3204.13,3246.22,10450.12,10609.59,10412.09,10587.81,26367.42,26374.93,25992.28,26313.65,2105.39,2148.60,2098.79,2147.55,1
2020-07-31,3270.45,3272.17,3220.26,3271.12,10741.47,10747.80,10557.70,10745.27,26409.33,26440.02,26013.59,26428.32,2144.74,2145.42,2104.92,2136.41,1
2020-08-03,3288.26,3302.73,3284.53,3294.61,10848.64,10927.56,10831.15,10902.80,26542.32,26707.26,26534.38,26664.40,2156.63,2181.47,2151.24,2177.27,1
2020-08-04,3289.92,3306.84,3286.37,3306.51,10897.89,10941.91,10852.90,10941.17,26664.61,26832.72,26597.82,26828.47,2177.42,2209.91,2174.93,2209.81,0
2020-08-05,3317.37,3330.77,3317.37,3327.77,10967.87,11002.11,10943.72,10998.40,26924.78,27221.67,26924.78,27201.52,2202.51,2215.51,2191.29,2207.56,0
2020-08-06,3323.17,3351.03,3318.14,3349.16,10989.98,11121.19,10963.41,11108.07,27170.82,27394.10,27145.25,27386.98,2198.96,2207.70,2181.76,2204.94,0
2020-08-07,3340.05,3352.54,3328.72,3351.28,11072.53,11126.04,10920.37,11010.98,27321.68,27456.24,27223.55,27433.48,2199.41,2210.01,2153.53,2178.86,1
2020-08-10,3356.04,3363.29,3335.44,3360.47,11033.73,11040.24,10849.46,10968.36,27488.21,27803.86,27488.21,27791.44,2181.37,2187.98,2148.11,2179.60,1
2020-08-11,3370.34,3381.01,3326.44,3333.69,10942.66,10989.42,10762.71,10782.82,27961.64,28154.88,27624.51,27686.91,2177.12,2199.14,2149.52,2154.79,1
2020-08-12,3355.46,3387.89,3355.46,3380.35,10878.12,11036.72,10877.16,11012.24,27860.24,28043.89,27843.32,27976.84,2173.94,2232.01,2168.90,2227.22,0
2020-08-13,3372.95,3387.24,3363.35,3373.43,11026.86,11124.85,11007.50,11042.50,27922.51,27986.10,27789.78,27896.72,2221.61,2226.69,2193.49,2202.41,0
2020-08-14,3368.66,3378.51,3361.64,3372.85,11042.24,11058.44,10972.06,11019.30,27828.93,27977.81,27759.39,27931.02,2203.11,2227.93,2194.38,2200.81,0
2020-08-17,3380.86,3387.59,3379.22,3381.99,11083.25,11144.53,11080.30,11129.73,27970.05,27999.81,27816.40,27844.91,2215.34,2237.81,2215.33,2227.61,0
2020-08-18,3387.04,3395.06,3370.15,3389.78,11170.75,11230.62,11103.83,11210.84,27853.48,27891.12,27668.79,27778.07,2237.31,2240.99,2209.18,2214.66,1
2020-08-19,3392.51,3399.54,3369.66,3374.85,11214.80,11257.42,11132.10,11146.46,27811.26,27920.42,27647.67,27692.88,2219.40,2221.93,2195.81,2200.77,1
2020-08-20,3360.48,3390.80,3354.69,3385.51,11096.40,11283.62,11090.03,11264.95,27622.68,27781.46,27526.25,27739.73,2169.08,2192.45,2166.79,2181.04,1
2020-08-21,3386.01,3399.96,3379.31,3397.16,11258.44,11326.21,11245.44,11311.80,27758.13,27959.48,27686.78,27930.33,2178.02,2199.27,2170.64,2198.33,0
2020-08-24,3418.09,3432.09,3413.13,3431.28,11449.25,11462.05,11297.53,11379.72,28077.58,28314.94,28041.75,28308.46,2224.91,2227.51,2202.77,2219.37,0
2020-08-25,3435.95,3444.21,3425.84,3443.62,11370.23,11468.26,11343.04,11466.47,28347.42,28400.74,28094.57,28248.44,2226.34,2243.44,2221.96,2243.06,0
2020-08-26,3449.97,3481.07,3444.15,3478.73,11516.62,11672.05,11507.46,11665.06,28257.88,28353.80,28153.91,28331.92,2245.17,2256.45,2237.45,2250.23,0
2020-08-27,3485.14,3501.38,3468.35,3484.55,11688.19,11730.01,11551.01,11625.34,28384.07,28634.22,28363.93,28492.27,2258.10,2258.10,2208.04,2220.15,0
2020-08-28,3494.69,3509.23,3484.32,3508.01,11689.28,11708.77,11634.77,11695.63,28601.29,28733.35,28487.98,28653.87,2225.76,2264.59,2222.20,2264.14,1
2020-08-31,3509.73,3514.77,3493.25,3500.31,11718.81,11829.84,11697.42,11775.46,28643.66,28643.66,28363.55,28430.05,2259.14,2277.77,2243.68,2260.43,0
2020-09-01,3507.44,3528.03,3494.60,3526.65,11850.96,11945.72,11794.78,11939.67,28439.61,28659.26,28290.72,28645.66,2275.62,2305.51,2264.89,2304.68,0
2020-09-02,3543.76,3588.11,3535.23,3580.84,12047.26,12074.06,11836.18,12056.44,28736.79,29162.88,28713.53,29100.50,2340.58,2382.32,2317.01,2370.18,0
2020-09-03,3564.74,3564.85,3427.41,3455.06,11861.90,11894.40,11361.36,11458.10,29090.70,29199.35,28074.76,28292.73,2324.59,2326.63,2221.54,2234.23,1
2020-09-04,3453.60,3479.15,3349.63,3426.96,11396.24,11531.18,10875.87,11313.13,28341.05,28539.75,27664.68,28133.31,2218.34,2251.99,2137.01,2212.73,1
2020-09-08,3371.88,3379.97,3329.27,3331.84,10900.70,11131.50,10837.20,10847.69,27925.23,27925.23,27464.90,27500.89,2124.88,2174.91,2106.73,2108.61,1
2020-09-09,3369.82,3424.77,3366.84,3398.96,11064.76,11217.69,10970.45,11141.56,27711.71,28206.21,27704.54,27940.47,2157.28,2186.25,2135.33,2169.61,1
2020-09-10,3412.56,3425.55,3329.25,3339.19,11235.53,11299.53,10875.02,10919.59,28022.51,28174.78,27447.08,27534.58,2192.02,2202.84,2126.67,2137.78,1
2020-09-11,3352.70,3368.95,3310.47,3340.97,11010.07,11033.04,10728.03,10853.55,27613.86,27828.82,27448.15,27665.64,2158.88,2176.59,2115.13,2136.37,1
2020-09-14,3363.56,3402.93,3363.56,3383.54,11010.14,11118.29,10982.26,11056.65,27718.74,28086.06,27718.74,27993.33,2184.01,2194.54,2164.57,2181.75,0
2020-09-15,3407.73,3419.48,3389.25,3401.20,11193.96,11244.46,11127.98,11190.32,28139.76,28231.06,27931.45,27995.60,2208.94,2233.69,2206.97,2219.19,0
2020-09-16,3411.23,3428.92,3384.45,3385.49,11222.08,11245.42,11046.43,11050.47,28031.69,28364.77,28021.67,28032.38,2232.31,2235.79,2194.73,2195.54,0
2020-09-17,3346.86,3375.17,3328.82,3357.01,10796.05,10974.45,10783.81,10910.28,27834.18,28056.79,27647.93,27901.98,2135.71,2199.53,2135.71,2194.15,0
2020-09-18,3357.38,3362.27,3292.40,3319.47,10973.45,10977.68,10639.95,10793.28,27864.87,27946.69,27487.97,27657.42,2209.34,2211.31,2133.63,2160.97,0
2020-09-21,3285.57,3285.57,3229.10,3281.06,10610.14,10782.74,10519.49,10778.80,27484.71,27484.71,26715.15,27147.70,2123.42,2154.90,2102.16,2154.28,0
2020-09-22,3295.75,3320.31,3270.95,3315.57,10873.30,10979.65,10737.52,10963.64,27170.34,27333.09,26989.93,27288.18,2167.05,2181.80,2132.90,2180.26,0
2020-09-23,3320.11,3323.35,3232.57,3236.92,10950.82,10962.03,10612.91,10632.99,27413.60,27464.46,26716.12,26763.13,2181.02,2190.55,2120.78,2126.69,1
2020-09-24,3226.14,3278.70,3209.45,3246.59,10551.02,10799.55,10520.22,10672.27,26716.09,27094.85,26537.01,26815.44,2109.93,2175.92,2109.93,2147.42,1
2020-09-25,3236.66,3306.88,3228.44,3298.46,10680.46,10939.55,10639.98,10913.56,26694.51,27239.29,26635.38,27173.96,2141.21,2183.11,2119.50,2177.84,1
2020-09-28,3333.90,3360.74,3332.91,3351.60,11084.38,11120.79,11019.14,11117.53,27362.14,27722.60,27362.14,27584.06,2206.88,2238.32,2193.51,2237.64,1
2020-09-29,3350.92,3357.92,3327.54,3335.47,11109.00,11153.23,11065.63,11085.25,27560.24,27605.60,27338.09,27452.66,2236.28,2261.56,2234.98,2242.52,1
2020-10-02,3338.94,3369.10,3323.69,3348.42,11082.53,11244.87,11033.69,11075.02,27536.39,27861.43,27382.94,27682.81,2236.38,2270.30,2220.68,2221.12,1
2020-10-05,3367.27,3409.57,3367.27,3408.60,11169.11,11335.21,11162.52,11332.49,27825.42,28162.64,27825.42,28148.64,2245.17,2296.14,2245.03,2295.56,1
2020-10-06,3408.74,3431.56,3354.54,3360.97,11314.53,11392.41,11124.45,11154.60,28214.24,28354.48,27728.03,27772.76,2296.92,2337.47,2273.66,2281.09,1
2020-10-07,3384.56,3426.26,3384.56,3419.44,11271.68,11380.56,11258.35,11364.60,27971.36,28369.66,27971.36,28303.46,2317.25,2333.73,2314.74,2328.84,0
2020-10-09,3459.67,3482.34,3458.07,3477.14,11487.60,11581.23,11476.66,11579.94,28533.61,28676.29,28440.63,28586.90,2398.88,2403.81,2381.07,2398.04,0
2020-10-12,3500.02,3549.85,3499.61,3534.22,11732.33,11965.54,11704.13,11876.26,28671.12,28957.90,28659.67,28837.52,2423.06,2444.88,2416.82,2433.48,0
2020-10-13,3534.01,3534.01,3500.86,3511.93,11901.76,11946.98,11821.83,11863.90,28764.95,28808.84,28604.35,28679.81,2438.03,2449.17,2418.06,2430.13,0
2020-10-14,3515.47,3527.94,3480.55,3488.67,11889.07,11939.92,11714.35,11768.73,28731.30,28792.56,28461.73,28514.00,2437.68,2445.12,2405.09,2417.20,1
2020-10-15,3453.72,3489.08,3440.89,3483.34,11559.88,11740.68,11559.10,11713.87,28323.40,28535.85,28181.54,28494.20,2371.19,2416.42,2369.17,2411.13,1
2020-10-16,3493.50,3515.76,3480.45,3483.81,11761.83,11827.42,11648.53,11671.56,28570.72,28842.90,28570.72,28606.31,2424.15,2425.95,2398.51,2399.76,1
2020-10-19,3493.66,3502.42,3419.93,3426.92,11732.34,11778.11,11454.57,11478.88,28633.55,28711.93,28139.40,28195.42,2418.93,2432.89,2379.26,2385.85,1
2020-10-20,3439.38,3476.93,3435.65,3443.12,11531.83,11632.89,11471.23,11516.49,28245.85,28575.03,28243.04,28308.79,2397.91,2404.94,2379.44,2385.82,0
2020-10-21,3439.91,3464.86,3433.06,3435.56,11530.39,11613.79,11476.08,11484.69,28270.66,28450.64,28196.39,28210.82,2384.12,2394.16,2366.34,2367.26,0
2020-10-22,3438.50,3460.53,3415.34,3453.49,11526.97,11548.77,11369.29,11506.01,28197.42,28421.31,28040.18,28363.66,2369.59,2381.62,2342.34,2370.45,0
2020-10-23,3464.90,3466.46,3440.45,3465.39,11536.01,11548.85,11434.86,11548.28,28409.65,28436.52,28149.82,28335.57,2355.60,2361.22,2338.25,2360.23,0
2020-10-26,3441.42,3441.42,3364.86,3400.97,11440.64,11545.63,11221.06,11358.94,28185.82,28185.82,27370.16,27685.38,2337.02,2349.11,2280.28,2308.45,0
2020-10-27,3403.15,3409.51,3388.71,3390.68,11409.34,11465.06,11361.86,11431.35,27651.18,27707.69,27457.96,27463.19,2328.05,2331.72,2293.02,2300.91,1
2020-10-28,3342.48,3342.48,3268.89,3271.03,11230.90,11249.95,10999.07,11004.87,27102.14,27102.14,26497.39,26519.95,2261.31,2264.08,2221.44,2222.98,1
2020-10-29,3277.17,3341.05,3259.82,3310.11,11064.47,11287.63,11030.19,11185.59,26480.98,26891.89,26290.78,26659.11,2220.53,2304.42,2219.45,2283.65,1
2020-10-30,3293.59,3304.93,3233.94,3269.96,11103.47,11129.81,10822.57,10911.59,26572.27,26639.18,26143.77,26501.60,2257.08,2270.54,2221.33,2246.15,1
2020-11-02,3296.20,3330.14,3279.74,3310.24,11010.45,11071.08,10830.95,10957.61,26691.28,27043.48,26691.28,26925.05,2269.40,2281.45,2238.71,2260.07,1
2020-11-03,3336.25,3389.49,3336.25,3369.16,11038.66,11213.92,11004.84,11160.57,27138.69,27640.21,27138.69,27480.03,2281.51,2319.91,2279.32,2302.73,1
2020-11-04,3406.46,3486.25,3405.17,3443.44,11443.77,11663.31,11394.21,11590.78,27512.83,28301.50,27512.83,27847.66,2345.10,2393.79,2322.39,2384.22,1
2020-11-05,3485.74,3529.05,3485.74,3510.45,11816.33,11924.28,11784.15,11890.93,28083.37,28495.05,28083.37,28390.18,2452.44,2493.28,2451.93,2489.16,1
2020-11-06,3508.34,3521.58,3484.34,3509.44,11869.90,11920.54,11737.13,11895.23,28399.13,28431.96,28189.50,28323.40,2486.92,2537.51,2474.60,2529.27,1
2020-11-09,3583.04,3645.99,3547.48,3550.50,12046.66,12108.07,11703.49,11713.78,29467.90,29933.83,29130.66,29157.97,2587.30,2604.50,2495.61,2497.59,1
2020-11-10,3543.26,3557.22,3511.91,3545.53,11622.44,11665.87,11424.61,11553.86,29254.17,29478.86,29126.99,29420.92,2474.94,2485.58,2417.39,2422.33,1
2020-11-11,3563.22,3581.16,3557.00,3572.66,11656.65,11793.57,11638.90,11786.43,29524.35,29593.11,29281.22,29397.63,2465.61,2514.42,2464.53,2511.24,1
2020-11-12,3562.67,3569.02,3518.58,3537.01,11802.50,11847.84,11666.37,11709.59,29231.91,29311.83,28902.13,29080.17,2511.22,2521.44,2467.16,2478.43,1
2020-11-13,3552.57,3593.66,3552.57,3585.15,11794.94,11849.79,11715.52,11829.29,29203.90,29559.25,29203.90,29479.81,2513.19,2530.27,2492.50,2508.82,1
2020-11-16,3600.16,3628.51,3600.16,3626.91,11847.11,11937.72,11814.89,11924.13,29672.36,29964.29,29672.36,29950.44,2529.21,2571.99,2524.41,2570.98,1
2020-11-17,3610.31,3623.11,3588.68,3609.53,11913.35,11950.18,11852.41,11899.34,29800.15,29872.42,29520.29,29783.35,2556.63,2563.64,2532.02,2548.96,0
2020-11-18,3612.09,3619.09,3567.33,3567.79,11896.06,11942.49,11799.96,11801.60,29875.40,29930.85,29432.84,29438.42,2554.64,2572.42,2530.25,2530.59,1
2020-11-19,3559.41,3585.22,3543.84,3581.87,11779.04,11912.63,11760.98,11904.71,29370.92,29524.90,29228.38,29483.23,2513.68,2571.98,2511.50,2570.22,1
2020-11-20,3579.31,3581.23,3556.85,3557.54,11892.70,11935.47,11852.51,11854.97,29437.57,29469.89,29231.20,29263.48,2577.81,2591.93,2553.69,2555.50,0
2020-11-23,3566.82,3589.81,3552.77,3577.59,11916.76,11949.33,11796.53,11880.63,29332.82,29667.75,29332.82,29591.27,2568.54,2602.95,2561.35,2595.25,1
2020-11-24,3594.52,3642.31,3594.52,3635.41,11939.33,12049.88,11863.45,12036.79,29746.11,30116.51,29746.11,30046.24,2607.38,2612.20,2569.53,2609.01,1
2020-11-25,3635.50,3635.50,3617.76,3629.65,12053.89,12114.77,12020.95,12094.40,30058.87,30058.87,29806.25,29872.47,2612.94,2622.52,2590.62,2600.24,1
2020-11-27,3638.55,3644.31,3629.33,3638.35,12159.18,12236.23,12154.57,12205.85,29911.33,30015.13,29819.98,29910.37,2625.72,2647.64,2625.46,2631.56,1
2020-11-30,3634.18,3634.18,3594.39,3621.63,12224.25,12244.65,12027.16,12198.74,29854.51,29854.51,29463.64,29638.64,2638.11,2666.12,2604.50,2663.49,1
2020-12-01,3645.87,3678.45,3645.87,3662.45,12313.36,12405.79,12263.93,12355.11,29797.50,30083.31,29797.50,29823.92,2692.14,2724.62,2679.41,2709.73,1
2020-12-02,3653.78,3670.96,3644.84,3669.01,12285.75,12360.06,12217.35,12349.37,29695.09,29902.51,29599.29,29883.79,2702.89,2728.03,2697.27,2716.35,1
2020-12-03,3668.28,3682.73,3657.17,3666.72,12369.26,12439.02,12356.99,12377.18,29920.83,30110.88,29877.27,29969.52,2730.26,2745.91,2713.61,2716.15,1
2020-12-04,3670.94,3699.20,3670.94,3699.12,12399.32,12464.23,12376.44,12464.23,29989.56,30218.26,29989.56,30218.26,2728.57,2793.74,2724.60,2793.03,0
2020-12-07,3694.73,3697.41,3678.88,3691.96,12461.00,12536.23,12460.55,12519.95,30233.03,30233.03,29967.22,30069.79,2796.30,2809.04,2780.11,2806.61,0
2020-12-08,3683.05,3708.45,3678.83,3702.25,12503.17,12594.54,12453.21,12582.77,29997.95,30246.22,29972.07,30173.88,2804.99,2825.94,2790.33,2816.27,0
2020-12-09,3705.98,3712.39,3660.54,3672.82,12591.69,12607.14,12290.78,12338.95,30229.81,30319.70,29951.85,30068.81,2799.66,2822.03,2718.91,2734.77,1
2020-12-10,3659.13,3678.49,3645.18,3668.10,12247.55,12431.56,12214.74,12405.81,30032.55,30063.87,29876.82,29999.26,2712.02,2754.56,2704.57,2733.67,0
2020-12-11,3656.08,3665.91,3633.40,3663.46,12336.79,12383.50,12246.77,12377.87,29988.21,30071.13,29820.84,30046.37,2703.78,2724.61,2675.37,2704.08,1
2020-12-14,3675.27,3697.61,3645.84,3647.49,12447.44,12543.00,12432.71,12440.04,30123.91,30325.79,29849.15,29861.55,2723.89,2751.76,2723.89,2736.25,1
2020-12-15,3666.41,3695.29,3659.62,3694.62,12543.26,12596.13,12465.42,12595.06,29919.09,30243.26,29894.95,30199.31,2774.61,2779.81,2753.21,2774.79,0
2020-12-16,3696.25,3711.27,3688.57,3701.17,12611.04,12687.32,12566.38,12658.19,30191.38,30236.03,30080.11,30154.54,2779.96,2780.52,2753.93,2773.42,1
2020-12-17,3713.65,3725.12,3710.87,3722.48,12730.78,12765.25,12696.35,12764.75,30216.00,30323.78,30216.00,30303.37,2791.40,2792.07,2768.06,2778.14,1
2020-12-18,3722.39,3726.70,3685.84,3709.41,12804.93,12809.60,12654.60,12755.64,30314.26,30343.59,30029.44,30179.05,2783.09,2786.09,2746.37,2764.74,1
2020-12-21,3684.28,3702.90,3636.48,3694.92,12596.14,12751.27,12525.22,12742.52,30159.00,30304.14,29755.53,30216.45,2718.72,2751.15,2703.77,2747.29,1
2020-12-22,3698.08,3698.26,3676.16,3687.26,12785.22,12840.57,12695.31,12807.92,30200.20,30200.20,29992.89,30015.51,2747.16,2750.96,2722.68,2743.97,1
2020-12-23,3693.42,3711.24,3689.28,3690.01,12834.94,12841.92,12758.67,12771.11,30046.73,30292.53,30046.73,30129.83,2754.90,2754.90,2721.94,2723.53,1
2020-12-24,3694.03,3703.82,3689.32,3703.06,12791.54,12833.55,12767.64,12804.73,30155.92,30209.67,30099.30,30199.87,2733.73,2751.70,2730.83,2750.24,1
2020-12-28,3723.03,3740.51,3723.03,3735.36,12914.64,12930.89,12827.45,12899.42,30283.23,30525.56,30283.23,30403.97,2780.98,2782.66,2741.90,2744.30,1
2020-12-29,3750.01,3756.12,3723.31,3727.04,12965.39,12973.33,12821.96,12850.22,30492.07,30588.79,30274.24,30335.67,2757.59,2757.72,2709.02,2738.05,1
2020-12-30,3736.19,3744.63,3730.21,3732.04,12906.51,12924.93,12857.76,12870.00,30415.09,30525.35,30393.04,30409.56,2754.74,2788.92,2754.74,2783.77,1
2020-12-31,3733.27,3760.20,3726.88,3756.07,12877.09,12902.07,12821.23,12888.28,30417.64,30637.47,30344.50,30606.48,2787.68,2798.14,2768.43,2795.50,1
2021-01-04,3764.61,3769.99,3662.71,3700.65,12958.52,12958.72,12543.24,12698.45,30627.47,30674.28,29881.82,30223.89,2821.99,2872.20,2763.09,2783.21,1
2021-01-05,3698.02,3737.83,3695.07,3726.86,12665.65,12828.27,12665.65,12818.96,30204.25,30504.89,30141.78,30391.60,2783.18,2838.19,2782.62,2837.17,1
2021-01-06,3712.20,3783.04,3705.34,3748.14,12666.15,12909.63,12649.99,12740.79,30362.78,31022.65,30313.07,30829.40,2820.86,2884.61,2803.52,2827.96,1
2021-01-07,3764.71,3811.55,3764.71,3803.79,12867.34,13090.91,12867.34,13067.48,30901.18,31193.40,30897.86,31041.13,2873.66,2943.88,2873.17,2937.00,1
2021-01-08,3815.05,3826.69,3783.60,3824.68,13160.22,13208.09,13036.55,13201.98,31069.58,31140.67,30793.27,31097.97,2982.33,2994.07,2904.54,2936.47,1
2021-01-11,3803.14,3817.86,3789.02,3799.61,13048.78,13138.27,12999.51,13036.43,31015.37,31096.98,30832.06,31008.69,2915.14,2991.60,2914.08,2969.92,1
2021-01-12,3801.62,3810.78,3776.51,3801.19,13062.06,13105.04,12963.92,13072.43,31015.01,31114.56,30888.76,31068.69,2989.10,3014.36,2959.92,2988.02,1
2021-01-13,3802.23,3820.96,3791.50,3809.84,13088.01,13171.15,13051.06,13128.95,31084.88,31153.37,30992.05,31060.47,3019.74,3020.73,2980.15,2991.95,1
2021-01-14,3814.98,3823.60,3792.86,3795.54,13174.75,13220.16,13098.41,13112.64,31085.67,31223.78,30982.24,30991.52,3037.42,3089.71,3029.73,3055.64,1
2021-01-15,3788.73,3788.73,3749.62,3768.25,13099.90,13139.83,12949.76,12998.50,30926.77,30941.98,30612.67,30814.26,3043.45,3043.45,2975.96,2992.77,1
2021-01-19,3781.88,3804.53,3780.37,3798.91,13132.73,13206.86,13078.70,13197.18,30887.42,31086.62,30865.03,30930.52,3041.88,3097.53,3034.99,3093.32,0
